passenger_count	trip_distance	RatecodeID	store_and_fwd_flag	payment_type	fare_amount	extra	mta_tax	tip_amount	tolls_amount	improvement_surcharge	total_amount	tpep_pickup_datetime_day	tpep_pickup_datetime_month	tpep_pickup_datetime_year	tpep_pickup_datetime_hour	tpep_pickup_datetime_minute	tpep_dropoff_datetime_day	tpep_dropoff_datetime_month	tpep_dropoff_datetime_year	tpep_dropoff_datetime_hour	tpep_dropoff_datetime_minute
1	1.32	1	N	1	8	0	0.5	2.2	0	0.3	11	14	9	2017	14	10	14	9	2017	14	19
1	1.9	1	N	2	9	0	0.5	0	0	0.3	9.8	10	2	2017	8	5	10	2	2017	8	16
1	3.95	1	N	1	18	0	0.5	3.76	0	0.3	22.56	15	11	2017	9	12	15	11	2017	9	34
1	1.7	1	N	1	9	0.5	0.5	2.5	0	0.3	12.8	13	8	2017	21	56	13	8	2017	22	5
6	1.41	1	N	1	7	0.5	0.5	1	0	0.3	9.3	10	8	2017	23	11	10	8	2017	23	18
1	3	1	N	1	14.5	0.5	0.5	3	0	0.3	18.8	6	7	2017	19	56	6	7	2017	20	15
1	3.43	1	N	1	14.5	0.5	0.5	3.16	0	0.3	18.96	14	5	2017	20	30	14	5	2017	20	47
1	1	1	N	2	5	0	0.5	0	0	0.3	5.8	17	9	2017	15	20	17	9	2017	15	24
5	17.2	1	N	1	48.5	0	0.5	10.97	5.54	0.3	65.81	21	3	2017	10	23	21	3	2017	11	7
2	0.91	1	N	2	7	0.5	0.5	0	0	0.3	8.3	7	4	2017	23	22	7	4	2017	23	30
1	1.46	1	N	1	7.5	0.5	0.5	1.76	0	0.3	10.56	20	6	2017	20	5	20	6	2017	20	12
1	1.2	1	N	1	9	0	0.5	2.45	0	0.3	12.25	29	6	2017	6	56	29	6	2017	7	8
1	0.7	1	N	1	6.5	0	0.5	1.45	0	0.3	8.75	22	3	2017	11	55	22	3	2017	12	2
1	1.2	1	N	1	8.5	0.5	0.5	1.95	0	0.3	11.75	10	3	2017	20	43	10	3	2017	20	54
2	5.8	1	N	1	20.5	0.5	0.5	4.35	0	0.3	26.15	16	12	2017	1	4	16	12	2017	1	25
1	2.74	1	N	1	14	0	0.5	2.96	0	0.3	17.76	3	2	2017	11	18	3	2	2017	11	36
1	2.4	1	N	2	11.5	0.5	0.5	0	0	0.3	12.8	1	5	2017	0	2	1	5	2017	0	16
1	3.42	1	N	1	14.5	0	0.5	3.06	0	0.3	18.36	10	6	2017	19	2	10	6	2017	19	23
1	1.02	1	N	1	5	0	0.5	1.16	0	0.3	6.96	11	2	2017	15	16	11	2	2017	15	19
4	1.91	1	N	1	9.5	0.5	0.5	2.16	0	0.3	12.96	3	6	2017	23	59	4	6	2017	0	9
5	10.36	1	N	1	33	0.5	0.5	8.01	5.76	0.3	48.07	25	3	2017	23	55	26	3	2017	0	24
5	1.24	1	N	1	7.5	0	0.5	1.66	0	0.3	9.96	10	1	2017	10	8	10	1	2017	10	17
1	1.91	1	N	1	11	0.5	0.5	2.46	0	0.3	14.76	27	1	2017	20	54	27	1	2017	21	9
1	2.1	1	N	1	9.5	0.5	0.5	2.15	0	0.3	12.95	22	2	2017	22	58	22	2	2017	23	8
1	10.3	1	N	1	31	0.5	0.5	7	5.76	0.3	45.06	13	4	2017	23	38	14	4	2017	0	5
1	3.6	1	N	1	12.5	0.5	0.5	2.5	0	0.3	16.3	6	3	2017	20	4	6	3	2017	20	15
1	1.1	1	N	1	6.5	0.5	0.5	1.5	0	0.3	9.3	28	7	2017	20	59	28	7	2017	21	7
1	1.08	1	N	2	7	0.5	0.5	0	0	0.3	8.3	28	5	2017	4	3	28	5	2017	4	10
1	1.25	1	N	1	7.5	1	0.5	1.86	0	0.3	11.16	18	10	2017	19	56	18	10	2017	20	5
1	0	1	N	2	2.5	0.5	0.5	0	0	0.3	3.8	17	10	2017	4	39	17	10	2017	4	39
1	9.6	1	N	1	28.5	0	0.5	7	5.76	0.3	42.06	2	7	2017	18	49	2	7	2017	19	9
1	3.4	1	N	2	13.5	0	0.5	0	0	0.3	14.3	16	7	2017	19	36	16	7	2017	19	51
1	0.49	1	N	2	5	0	0.5	0	0	0.3	5.8	13	10	2017	10	21	13	10	2017	10	26
1	1.2	1	N	1	8	0.5	0.5	1.85	0	0.3	11.15	23	2	2017	22	55	23	2	2017	23	5
1	2.14	1	N	1	12	0	0.5	2.56	0	0.3	15.36	8	2	2017	11	34	8	2	2017	11	51
1	2.2	1	N	1	13	0	0.5	2.75	0	0.3	16.55	4	10	2017	15	14	4	10	2017	15	33
1	1.1	1	N	2	6	0	0.5	0	0	0.3	6.8	29	5	2017	17	19	29	5	2017	17	24
1	1.3	1	N	2	6.5	0.5	0.5	0	0	0.3	7.8	13	6	2017	3	34	13	6	2017	3	39
1	2.92	1	N	2	17	0	0.5	0	0	0.3	17.8	9	5	2017	11	36	9	5	2017	12	2
1	1.4	1	N	1	8.5	0	0.5	1	0	0.3	10.3	25	4	2017	15	6	25	4	2017	15	17
1	0.61	1	N	2	4	0.5	0.5	0	0	0.3	5.3	22	5	2017	20	54	22	5	2017	20	56
1	0.5	1	N	1	5.5	0	0.5	1.25	0	0.3	7.55	26	6	2017	12	30	26	6	2017	12	36
5	0.96	1	N	2	7.5	0	0.5	0	0	0.3	8.3	27	10	2017	14	45	27	10	2017	14	55
1	1.4	1	N	1	14	0	0.5	4.4	0	0.3	19.2	28	6	2017	15	27	28	6	2017	15	50
1	3.75	1	N	1	12	0	0.5	1	0	0.3	13.8	28	3	2017	14	28	28	3	2017	14	36
1	17.1	2	N	1	52	4.5	0.5	12.55	5.54	0.3	75.39	6	3	2017	18	15	6	3	2017	18	44
1	1.43	1	N	1	7.5	1	0.5	1.2	0	0.3	10.5	30	10	2017	18	0	30	10	2017	18	9
2	1.1	1	N	1	6.5	0	0.5	1.45	0	0.3	8.75	18	9	2017	7	5	18	9	2017	7	11
3	1	1	N	1	5.5	0	0.5	6.3	0	0.3	12.6	28	5	2017	9	55	28	5	2017	10	0
1	0.9	1	N	2	5.5	0.5	0.5	0	0	0.3	6.8	23	6	2017	22	4	23	6	2017	22	9
1	0.64	1	N	2	4.5	0.5	0.5	0	0	0.3	5.8	2	1	2017	21	7	2	1	2017	21	10
1	4.4	1	N	2	19	1	0.5	0	0	0.3	20.8	15	8	2017	16	21	15	8	2017	16	48
1	0.99	1	N	1	6	0.5	0.5	1	0	0.3	8.3	10	5	2017	23	2	10	5	2017	23	7
1	12	1	N	2	43	0.5	0.5	0	0	0.3	44.3	5	5	2017	0	11	5	5	2017	1	5
1	1.3	1	N	1	7.5	0.5	0.5	1	0	0.3	9.8	20	4	2017	22	29	20	4	2017	22	37
1	1.05	1	N	1	6	0.5	0.5	1.46	0	0.3	8.76	11	2	2017	20	35	11	2	2017	20	41
1	0.66	1	N	2	5.5	0.5	0.5	0	0	0.3	6.8	21	3	2017	20	10	21	3	2017	20	15
1	1.4	1	N	2	8.5	0	0.5	0	0	0.3	9.3	2	10	2017	12	49	2	10	2017	12	59
1	0.82	1	N	1	6.5	0.5	0.5	0.78	0	0.3	8.58	30	12	2017	20	31	30	12	2017	20	38
1	1.1	1	N	2	6.5	0	0.5	0	0	0.3	7.3	8	5	2017	7	41	8	5	2017	7	48
1	0.6	1	N	2	4.5	0	0.5	0	0	0.3	5.3	28	10	2017	8	47	28	10	2017	8	51
1	0.2	1	N	2	4	0	0.5	0	0	0.3	4.8	9	11	2017	6	55	9	11	2017	6	58
2	0.97	1	N	2	6	0.5	0.5	0	0	0.3	7.3	25	1	2017	22	0	25	1	2017	22	6
1	0.78	1	N	1	5.5	0	0.5	1.58	0	0.3	7.88	28	3	2017	10	35	28	3	2017	10	40
1	1.5	1	N	1	8	0.5	0.5	1.85	0	0.3	11.15	27	11	2017	22	6	27	11	2017	22	16
1	1.74	1	N	1	7.5	0.5	0.5	2.64	0	0.3	11.44	23	10	2017	23	14	23	10	2017	23	21
1	1.34	1	N	1	8.5	1	0.5	1.54	0	0.3	11.84	29	8	2017	18	36	29	8	2017	18	46
1	11.79	1	N	2	36.5	0	0.5	0	5.54	0.3	42.84	3	2	2017	15	59	3	2	2017	16	37
1	0.6	1	N	2	4.5	0	0.5	0	0	0.3	5.3	14	12	2017	9	41	14	12	2017	9	44
1	1.4	1	N	1	6.5	0.5	0.5	1.55	0	0.3	9.35	9	5	2017	23	50	9	5	2017	23	56
1	0.6	1	N	1	5	0	0.5	1.15	0	0.3	6.95	4	8	2017	12	24	4	8	2017	12	29
5	1.33	1	N	1	7	0.5	0.5	1.66	0	0.3	9.96	27	5	2017	4	17	27	5	2017	4	23
1	6.6	1	N	1	22.5	0	0.5	4.65	0	0.3	27.95	2	4	2017	18	53	2	4	2017	19	18
2	3.01	1	N	1	12.5	0	0.5	0	0	0.3	13.3	22	1	2017	8	21	22	1	2017	8	34
1	4	1	N	2	19.5	0	0.5	0	0	0.3	20.3	8	7	2017	18	57	8	7	2017	19	23
2	0.4	1	N	1	4	0.5	0.5	0	0	0.3	5.3	24	6	2017	0	17	24	6	2017	0	20
1	1.6	1	N	1	8	0	0.5	1	0	0.3	9.8	5	12	2017	6	52	5	12	2017	7	2
3	2.54	1	N	2	15	1	0.5	0	0	0.3	16.8	4	10	2017	16	51	4	10	2017	17	13
2	1.35	1	N	2	6.5	0.5	0.5	0	0	0.3	7.8	6	1	2017	0	30	6	1	2017	0	36
1	3.7	1	N	1	14	0.5	0.5	2	0	0.3	17.3	6	6	2017	23	4	6	6	2017	23	19
1	1.1	1	N	1	6	0.5	0.5	1.45	0	0.3	8.75	2	4	2017	0	43	2	4	2017	0	48
2	0.7	1	N	1	5.5	0	0.5	1.55	0	0.3	7.85	29	11	2017	14	16	29	11	2017	14	22
1	1.22	1	N	2	8	0.5	0.5	0	0	0.3	9.3	10	3	2017	21	24	10	3	2017	21	34
1	1.53	1	N	2	8	1	0.5	0	0	0.3	9.8	19	1	2017	16	8	19	1	2017	16	17
1	1.4	1	N	2	6.5	0.5	0.5	0	0	0.3	7.8	13	6	2017	23	36	13	6	2017	23	41
1	22.4	2	N	2	52	0	0.5	0	5.54	0.3	58.34	16	3	2017	21	6	16	3	2017	21	56
1	1.07	1	N	2	8	0	0.5	0	0	0.3	8.8	1	12	2017	8	13	1	12	2017	8	24
1	0.33	1	N	1	3	1	0.5	0.48	0	0.3	5.28	19	12	2017	16	1	19	12	2017	16	2
1	1	1	N	2	8.5	0	0.5	0	0	0.3	9.3	17	5	2017	7	38	17	5	2017	7	50
1	1.05	1	N	1	8	0	0.5	1.76	0	0.3	10.56	22	3	2017	11	0	22	3	2017	11	10
1	1.4	1	N	1	7	0.5	0.5	1.65	0	0.3	9.95	20	2	2017	20	56	20	2	2017	21	3
3	5.2	1	N	1	23.5	0.5	0.5	0	0	0.3	24.8	27	11	2017	20	25	27	11	2017	20	59
1	0.3	1	N	1	3	0.5	0.5	0.7	0	0.3	5	13	1	2017	23	47	13	1	2017	23	48
5	1.28	1	N	2	7	0	0.5	0	0	0.3	7.8	30	1	2017	10	45	30	1	2017	10	53
5	3.61	1	N	1	14	0.5	0.5	3.06	0	0.3	18.36	1	2	2017	22	33	1	2	2017	22	49
5	1.6	1	N	2	7	0.5	0.5	0	0	0.3	8.3	23	9	2017	20	31	23	9	2017	20	37
2	6.56	1	N	1	33.5	0.5	0.5	4	0	0.3	38.8	14	4	2017	0	51	14	4	2017	1	41
1	1.7	1	N	1	8	0.5	0.5	1.85	0	0.3	11.15	2	9	2017	19	44	2	9	2017	19	52
1	8.85	1	N	2	27.5	0.5	0.5	0	0	0.3	28.8	11	10	2017	22	54	11	10	2017	23	17
1	0.91	1	N	2	5	0.5	0.5	0	0	0.3	6.3	21	10	2017	1	1	21	10	2017	1	5
1	0.6	1	N	1	6	1	0.5	1.55	0	0.3	9.35	26	12	2017	17	51	26	12	2017	17	58
1	2.1	1	N	1	10	0	0.5	2.15	0	0.3	12.95	27	7	2017	7	45	27	7	2017	7	57
1	1.34	1	N	1	8	1	0.5	1.96	0	0.3	11.76	6	10	2017	17	55	6	10	2017	18	4
1	1.1	1	N	2	6	0.5	0.5	0	0	0.3	7.3	17	6	2017	21	26	17	6	2017	21	31
3	0.55	1	N	2	4.5	0	0.5	0	0	0.3	5.3	9	4	2017	18	29	9	4	2017	18	32
1	7.45	1	N	2	24.5	0.5	0.5	0	0	0.3	25.8	23	10	2017	2	23	23	10	2017	2	49
2	1.4	1	N	1	8	0	0.5	1.75	0	0.3	10.55	26	8	2017	18	26	26	8	2017	18	35
2	2.2	1	N	2	10	0.5	0.5	0	0	0.3	11.3	18	7	2017	23	3	18	7	2017	23	15
1	1.51	1	N	1	7	0.5	0.5	1.66	0	0.3	9.96	1	8	2017	1	13	1	8	2017	1	20
1	5.2	1	N	1	17	0	0.5	3.55	0	0.3	21.35	15	2	2017	6	23	15	2	2017	6	40
2	1.31	1	N	1	6.5	0.5	0.5	1.56	0	0.3	9.36	22	1	2017	20	37	22	1	2017	20	43
1	0.6	1	N	1	5.5	1	0.5	0.1	0	0.3	7.4	23	3	2017	18	28	23	3	2017	18	34
1	1.26	1	N	1	8	0	0.5	1.5	0	0.3	10.3	30	6	2017	13	13	30	6	2017	13	22
3	0.77	1	N	1	6.5	0	0.5	1.1	0	0.3	8.4	15	4	2017	14	6	15	4	2017	14	14
1	1.6	1	N	1	7.5	0	0.5	1.65	0	0.3	9.95	10	9	2017	10	23	10	9	2017	10	30
2	1.9	1	N	1	17	0	0.5	3.55	0	0.3	21.35	11	10	2017	15	8	11	10	2017	15	36
2	0.9	1	N	2	7	0.5	0.5	0	0	0.3	8.3	27	6	2017	22	1	27	6	2017	22	8
1	0.9	1	N	1	7	1	0.5	2.2	0	0.3	11	28	9	2017	18	31	28	9	2017	18	39
1	0.63	1	N	1	4.5	0	0.5	1.06	0	0.3	6.36	11	11	2017	18	44	11	11	2017	18	47
1	0.6	1	N	1	5	0	0.5	1.15	0	0.3	6.95	6	2	2017	9	15	6	2	2017	9	20
1	1.62	1	N	1	8.5	0.5	0.5	1	0	0.3	10.8	26	5	2017	23	59	27	5	2017	0	9
1	8.91	1	N	1	27	0.5	0.5	5.66	0	0.3	33.96	8	12	2017	1	42	8	12	2017	2	5
1	4.16	1	N	1	17	0	0.5	1.8	0	0.3	19.6	25	3	2017	11	56	25	3	2017	12	16
1	2.25	1	N	1	12	1	0.5	3.45	0	0.3	17.25	24	7	2017	19	27	24	7	2017	19	43
1	2.4	1	N	2	13	1	0.5	0	0	0.3	14.8	18	7	2017	16	30	18	7	2017	16	48
1	2	1	N	1	11	0	0.5	2.36	0	0.3	14.16	28	2	2017	8	42	28	2	2017	8	55
1	1.84	1	N	2	11	1	0.5	0	0	0.3	12.8	14	11	2017	19	21	14	11	2017	19	37
1	1.5	1	N	2	8.5	0.5	0.5	0	0	0.3	9.8	29	1	2017	5	35	29	1	2017	5	45
1	1.2	1	N	1	6	0	0.5	1.35	0	0.3	8.15	3	1	2017	9	22	3	1	2017	9	28
5	1.62	1	N	1	12.5	0	0.5	2.66	0	0.3	15.96	12	9	2017	15	41	12	9	2017	15	59
1	0.61	1	N	2	5.5	0.5	0.5	0	0	0.3	6.8	30	3	2017	21	31	30	3	2017	21	37
1	0.4	1	N	1	3.5	1	0.5	1.05	0	0.3	6.35	17	7	2017	18	44	17	7	2017	18	46
1	10.3	1	N	2	29.5	0	0.5	0	0	0.3	30.3	2	10	2017	13	37	2	10	2017	13	58
1	18.9	1	N	2	57	0.5	0.5	0	0	0.3	58.3	27	5	2017	3	58	27	5	2017	4	41
2	1.46	1	N	1	9.5	1	0.5	1.13	0	0.3	12.43	13	6	2017	19	5	13	6	2017	19	18
2	1	1	N	1	6	0.5	0.5	1.8	0	0.3	9.1	23	12	2017	0	57	23	12	2017	1	2
2	1.3	1	N	1	6.5	0.5	0.5	1	0	0.3	8.8	23	8	2017	22	28	23	8	2017	22	34
1	2.03	1	N	1	9	0	0.5	1.96	0	0.3	11.76	7	12	2017	6	28	7	12	2017	6	37
1	0.6	1	N	4	4.5	0	0.5	0	0	0.3	5.3	24	6	2017	13	18	24	6	2017	13	22
2	0.88	1	N	1	5	0	0.5	1.04	0	0.3	6.84	12	9	2017	6	48	12	9	2017	6	51
1	2.5	1	N	1	11	0	0.5	3.5	0	0.3	15.3	23	11	2017	14	28	23	11	2017	14	40
1	0.48	1	N	2	5.5	1	0.5	0	0	0.3	7.3	9	3	2017	18	34	9	3	2017	18	40
2	1.4	1	N	2	7.5	0.5	0.5	0	0	0.3	8.8	18	2	2017	21	2	18	2	2017	21	9
1	0.95	1	N	1	5.5	0	0.5	1.26	0	0.3	7.56	12	10	2017	11	19	12	10	2017	11	24
1	0.88	1	N	1	6	0.5	0.5	1.46	0	0.3	8.76	28	3	2017	20	52	28	3	2017	20	58
1	5.49	1	N	1	17	0	0.5	3.56	0	0.3	21.36	20	1	2017	10	10	20	1	2017	10	22
1	1.3	1	N	1	12	0	0.5	2.56	0	0.3	15.36	21	2	2017	14	7	21	2	2017	14	25
1	1.4	1	N	1	8	0	0.5	1.75	0	0.3	10.55	20	8	2017	18	7	20	8	2017	18	16
1	21.7	3	N	2	79.5	0	0	0	18.28	0.3	98.08	28	4	2017	9	7	28	4	2017	9	55
2	1.2	1	N	1	7	0	0.5	1.55	0	0.3	9.35	27	5	2017	19	33	27	5	2017	19	40
1	3.8	1	N	1	15	0.5	0.5	4.35	5.54	0.3	26.19	27	1	2017	20	12	27	1	2017	20	29
1	5.8	1	N	1	20	0.5	0.5	5.4	5.76	0.3	32.46	15	6	2017	21	53	15	6	2017	22	16
1	1.31	1	N	2	10	0.5	0.5	0	0	0.3	11.3	19	10	2017	21	34	19	10	2017	21	48
1	5.1	1	N	1	17	0	0.5	2.2	0	0.3	20	8	11	2017	6	26	8	11	2017	6	40
6	5.13	1	N	2	25.5	1	0.5	0	0	0.3	27.3	18	5	2017	16	35	18	5	2017	17	15
4	0	1	N	2	3.5	0.5	0.5	0	0	0.3	4.8	3	9	2017	20	30	3	9	2017	20	32
2	0.78	1	N	1	7	0	0.5	1.25	0	0.3	9.05	20	11	2017	11	47	20	11	2017	11	56
4	2	1	N	2	10.5	0	0.5	0	0	0.3	11.3	8	7	2017	15	41	8	7	2017	15	54
2	0.98	1	N	2	7.5	1	0.5	0	0	0.3	9.3	17	11	2017	17	58	17	11	2017	18	8
1	0.49	1	N	1	4	0	0.5	2	0	0.3	6.8	23	6	2017	8	30	23	6	2017	8	33
1	2.4	1	N	2	13.5	0	0.5	0	0	0.3	14.3	15	9	2017	12	58	15	9	2017	13	16
2	1.1	1	N	2	6.5	0	0.5	0	0	0.3	7.3	10	12	2017	18	27	10	12	2017	18	33
2	2.91	1	N	1	15.5	0.5	0.5	3.36	0	0.3	20.16	15	9	2017	21	30	15	9	2017	21	53
1	13.8	1	N	1	42.5	0	0.5	2	0	0.3	45.3	24	6	2017	8	51	24	6	2017	9	26
1	2	1	N	1	10	0.5	0.5	2.8	0	0.3	14.1	7	7	2017	23	8	7	7	2017	23	21
2	0.76	1	N	1	5.5	1	0.5	0	0	0.3	7.3	17	11	2017	19	32	17	11	2017	19	38
1	2.9	1	N	1	14.5	0	0.5	3.05	0	0.3	18.35	16	8	2017	8	13	16	8	2017	8	33
1	2.08	1	N	1	8.5	0	0.5	1.86	0	0.3	11.16	30	7	2017	8	44	30	7	2017	8	51
1	1.9	1	N	2	16	0	0.5	0	0	0.3	16.8	12	1	2017	9	51	12	1	2017	10	17
1	1	1	N	2	15.5	0	0.5	0	0	0.3	16.3	22	2	2017	15	33	22	2	2017	15	58
1	1.3	1	N	1	9.5	0.5	0.5	2.7	0	0.3	13.5	1	6	2017	21	46	1	6	2017	21	58
1	1.23	1	N	1	6	1	0.5	1.95	0	0.3	9.75	25	10	2017	17	36	25	10	2017	17	41
2	3.6	1	N	1	15.5	0	0.5	1	0	0.3	17.3	6	9	2017	7	31	6	9	2017	7	48
1	2.7	1	N	1	15	1	0.5	5.04	0	0.3	21.84	8	6	2017	18	53	8	6	2017	19	14
1	1.37	1	N	1	11	0	0.5	2	0	0.3	13.8	30	10	2017	15	4	30	10	2017	15	20
1	1.6	1	N	1	8	0	0.5	1.75	0	0.3	10.55	24	9	2017	17	45	24	9	2017	17	54
2	12.3	1	N	1	34.5	0	0.5	8.15	5.54	0.3	48.99	19	2	2017	8	56	19	2	2017	9	17
3	0.63	1	N	1	4.5	0	0.5	1.06	0	0.3	6.36	13	11	2017	9	14	13	11	2017	9	18
1	0.53	1	N	2	4	0	0.5	0	0	0.3	4.8	18	11	2017	17	3	18	11	2017	17	6
1	1.1	1	N	2	6.5	0	0.5	0	0	0.3	7.3	21	7	2017	10	38	21	7	2017	10	44
1	0.5	1	N	1	4.5	0	0.5	1.3	0	0.3	6.6	7	3	2017	7	30	7	3	2017	7	34
1	3.91	1	N	2	15	1	0.5	0	0	0.3	16.8	31	7	2017	19	10	31	7	2017	19	30
1	0.9	1	N	1	7	0	0.5	1.55	0	0.3	9.35	19	7	2017	8	53	19	7	2017	9	1
2	2.77	1	N	1	10.5	1	0.5	2.46	0	0.3	14.76	21	2	2017	19	56	21	2	2017	20	4
1	8.6	1	N	2	36.5	0	0.5	0	5.76	0.3	43.06	15	6	2017	12	29	15	6	2017	13	15
2	8.15	1	N	1	29	0	0.5	7.45	0	0.3	37.25	27	12	2017	10	32	27	12	2017	11	4
3	4.32	1	N	1	20	0.5	0.5	4.26	0	0.3	25.56	25	8	2017	21	31	25	8	2017	21	58
1	2.7	1	N	1	13.5	0	0.5	1.43	0	0.3	15.73	18	2	2017	13	25	18	2	2017	13	43
1	7.3	1	N	1	25.5	0.5	0.5	5.35	0	0.3	32.15	11	6	2017	22	53	11	6	2017	23	24
2	1.3	1	N	1	8.5	0	0.5	1.85	0	0.3	11.15	18	8	2017	13	45	18	8	2017	13	55
2	3.12	1	N	1	15.5	0.5	0.5	3.36	0	0.3	20.16	5	5	2017	22	37	5	5	2017	23	0
1	7.2	1	N	2	24	0.5	0.5	0	0	0.3	25.3	4	2	2017	23	20	4	2	2017	23	43
3	0.54	1	N	1	4.5	0.5	0.5	1.16	0	0.3	6.96	10	6	2017	20	3	10	6	2017	20	6
1	2.4	1	N	1	9	0	0.5	1.95	0	0.3	11.75	21	3	2017	6	23	21	3	2017	6	31
2	5.9	1	N	1	22.5	0.5	0.5	4.75	0	0.3	28.55	16	3	2017	1	59	16	3	2017	2	26
1	3.92	1	N	2	20	0	0.5	0	0	0.3	20.8	12	7	2017	13	50	12	7	2017	14	18
1	1	1	N	1	7	0	0.5	1.95	0	0.3	9.75	2	11	2017	14	15	2	11	2017	14	22
1	1	1	N	1	7.5	0	0.5	1.65	0	0.3	9.95	25	3	2017	14	57	25	3	2017	15	7
1	0.7	1	N	1	5.5	0	0.5	0.63	0	0.3	6.93	31	12	2017	13	24	31	12	2017	13	30
1	3.7	1	N	2	17	0	0.5	0	0	0.3	17.8	1	3	2017	14	39	1	3	2017	15	2
1	2.09	1	N	1	14.5	0	0.5	1	0	0.3	16.3	22	9	2017	13	19	22	9	2017	13	41
1	1.8	1	N	2	9.5	0.5	0.5	0	0	0.3	10.8	25	3	2017	21	10	25	3	2017	21	24
1	1.34	1	N	2	8	0	0.5	0	0	0.3	8.8	3	8	2017	13	11	3	8	2017	13	20
1	5.24	1	N	1	17	0.5	0.5	2	0	0.3	20.3	15	11	2017	22	9	15	11	2017	22	22
2	4.14	1	N	2	31	0	0.5	0	0	0.3	31.8	31	1	2017	9	44	31	1	2017	10	37
1	1.52	1	N	1	7.5	0	0.5	1	0	0.3	9.3	28	9	2017	15	10	28	9	2017	15	17
1	0.88	1	N	1	8	0	0.5	1.76	0	0.3	10.56	22	9	2017	8	24	22	9	2017	8	34
1	3.6	1	N	1	20	1	0.5	4.5	0	0.3	26.3	9	8	2017	18	12	9	8	2017	18	41
4	2.16	1	N	1	10	0.5	0.5	2.26	0	0.3	13.56	3	9	2017	0	12	3	9	2017	0	25
1	9.6	1	N	1	31.5	0	0.5	5.71	5.76	0.3	43.77	27	8	2017	18	37	27	8	2017	19	7
4	6.84	1	N	1	25.5	0.5	0.5	5.36	0	0.3	32.16	14	1	2017	22	56	14	1	2017	23	26
1	0.8	1	N	1	5.5	0.5	0.5	1.35	0	0.3	8.15	15	9	2017	5	32	15	9	2017	5	37
5	5.77	2	N	1	52	4.5	0.5	12.88	5.76	0.3	75.94	13	9	2017	16	26	13	9	2017	16	39
1	0.53	1	N	2	4	0	0.5	0	0	0.3	4.8	14	4	2017	10	22	14	4	2017	10	25
1	4.76	1	N	1	23	0	0.5	4.76	0	0.3	28.56	4	12	2017	8	37	4	12	2017	9	10
2	1.7	1	N	1	9	0.5	0.5	2.05	0	0.3	12.35	25	4	2017	22	44	25	4	2017	22	55
1	3.36	1	N	2	17.5	0.5	0.5	0	0	0.3	18.8	12	7	2017	21	15	12	7	2017	21	40
1	4.44	1	N	1	18	0.5	0.5	4.82	0	0.3	24.12	21	1	2017	1	38	21	1	2017	2	0
1	1.3	1	N	1	7	0	0.5	1.55	0	0.3	9.35	21	7	2017	13	56	21	7	2017	14	3
1	1.8	1	N	1	11	0	0.5	2.36	0	0.3	14.16	9	11	2017	15	18	9	11	2017	15	33
1	1.71	1	N	1	11.5	0.5	0.5	5	0	0.3	17.8	1	12	2017	0	40	1	12	2017	0	56
1	2.3	1	N	1	11	0	0.5	2.35	0	0.3	14.15	20	12	2017	9	4	20	12	2017	9	18
5	1.71	1	N	2	8	0	0.5	0	0	0.3	8.8	15	5	2017	6	15	15	5	2017	6	23
1	0.6	1	N	2	4	0.5	0.5	0	0	0.3	5.3	11	1	2017	1	27	11	1	2017	1	30
1	4	1	N	1	15	0.5	0.5	3.25	0	0.3	19.55	24	10	2017	22	52	24	10	2017	23	9
1	1.6	1	N	2	8	0.5	0.5	0	0	0.3	9.3	19	3	2017	21	56	19	3	2017	22	5
1	1.9	1	N	1	8	0.5	0.5	1	0	0.3	10.3	18	12	2017	23	14	18	12	2017	23	20
1	1.7	1	N	1	8	0.5	0.5	1.85	0	0.3	11.15	8	12	2017	0	43	8	12	2017	0	51
1	5.78	1	N	1	19	1	0.5	4.16	0	0.3	24.96	30	3	2017	18	17	30	3	2017	18	35
3	1.63	1	N	1	11.5	0	0.5	1.23	0	0.3	13.53	5	10	2017	14	22	5	10	2017	14	38
1	0.54	1	N	2	5	1	0.5	0	0	0.3	6.8	30	10	2017	16	42	30	10	2017	16	48
3	1.5	1	N	2	10.5	0	0.5	0	0	0.3	11.3	25	9	2017	15	45	25	9	2017	15	59
1	2.4	1	N	2	12	0.5	0.5	0	0	0.3	13.3	19	2	2017	20	7	19	2	2017	20	24
1	1.8	1	N	1	9.5	0	0.5	2.05	0	0.3	12.35	18	2	2017	16	5	18	2	2017	16	16
1	0.94	1	N	1	5	0.5	0.5	1.1	0	0.3	7.4	20	11	2017	20	16	20	11	2017	20	19
1	1	1	N	2	7	0	0.5	0	0	0.3	7.8	14	9	2017	14	44	14	9	2017	14	52
1	1	1	N	1	5.5	0.5	0.5	1.35	0	0.3	8.15	18	9	2017	21	33	18	9	2017	21	38
1	2.4	1	N	1	11.5	0	0.5	3.65	0	0.3	15.95	14	8	2017	7	58	14	8	2017	8	11
1	1.85	1	N	1	9	0.5	0.5	0	0	0.3	10.3	7	3	2017	20	10	7	3	2017	20	21
1	1	1	N	1	5.5	0.5	0.5	1.35	0	0.3	8.15	30	3	2017	20	42	30	3	2017	20	47
1	0.9	1	N	1	5.5	0.5	0.5	2	0	0.3	8.8	21	2	2017	21	59	21	2	2017	22	5
1	0.84	1	N	1	7.5	0	0.5	1.66	0	0.3	9.96	18	3	2017	15	17	18	3	2017	15	25
